Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Ismaël Doukouré","frFRA","MF,DF","Strasbourg","frLigue 1","20","2003","18.4","24","1.30","19","1","0","0","1","3","0","0.00","0","0","0","0","0","0",
"Kamory Doumbia","mlMLI","MF","Brest","frLigue 1","20","2003","9.8","27","2.76","22","0","2","3","0","0","7","0.72","7","0","0","0","0","0",
"Anastasios Douvikas","grGRE","FW","Celta Vigo","esLa Liga","23","1999","10.1","20","1.99","11","0","3","4","2","0","2","0.20","2","0","0","0","0","0",
"Artem Dovbyk","uaUKR","FW","Girona","esLa Liga","26","1997","28.7","57","1.98","41","0","6","8","2","0","13","0.45","9","0","1","3","0","0",
"Nikola Dovedan","atAUT","MF,FW","Heidenheim","deBundesliga","29","1994","7.3","23","3.17","16","0","1","3","3","0","3","0.41","2","0","0","0","1","0",
"Damion Downs","usUSA","FW,MF","Köln","deBundesliga","19","2004","2.0","4","1.99","3","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Tommy Doyle","engENG","MF","Wolves","engPremier League","21","2001","13.6","26","1.91","20","6","0","0","0","0","5","0.37","4","1","0","0","0","0",
"Radu Drăgușin","roROU","DF","Tottenham","engPremier League","21","2002","4.8","1","0.21","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Radu Drăgușin","roROU","DF","Genoa","itSerie A","21","2002","19.0","12","0.63","7","2","0","3","0","0","1","0.05","1","0","0","0","0","0",
"Dion Drena Beljo","hrCRO","FW,MF","Augsburg","deBundesliga","21","2002","6.5","21","3.24","12","0","3","2","4","0","3","0.46","1","0","0","1","1","0",
"Tim Drexler","deGER","DF","Hoffenheim","deBundesliga","18","2005","6.4","5","0.79","5","0","0","0","0","0","3","0.47","3","0","0","0","0","0",
"Domingos Duarte","ptPOR","DF","Getafe","esLa Liga","28","1995","10.1","4","0.40","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rubén Duarte","esESP","DF","Alavés","esLa Liga","27","1995","20.9","32","1.54","21","8","1","1","1","0","2","0.10","1","1","0","0","0","0",
"Martin Dúbravka","skSVK","GK","Newcastle Utd","engPremier League","34","1989","22.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marvin Ducksch","deGER","FW","Werder Bremen","deBundesliga","29","1994","30.0","109","3.64","51","40","5","9","3","1","14","0.47","7","5","0","1","1","0",
"Ondrej Duda","skSVK","MF","Hellas Verona","itSerie A","28","1994","27.3","93","3.41","53","27","2","3","5","3","9","0.33","5","2","0","0","1","1",
"Denzel Dumfries","nlNED","DF","Inter","itSerie A","27","1996","18.2","47","2.59","37","3","3","1","3","0","8","0.44","5","0","1","0","2","0",
"Paul Dummett","wlsWAL","DF","Newcastle Utd","engPremier League","31","1991","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alfred Duncan","ghGHA","MF","Fiorentina","itSerie A","30","1993","21.0","60","2.86","44","11","2","2","0","1","10","0.48","6","2","0","2","0","0",
"Lewis Dunk","engENG","DF","Brighton","engPremier League","31","1991","31.9","48","1.51","39","3","0","6","0","0","7","0.22","6","0","0","1","0","0",
"Jáder Durán","coCOL","FW,MF","Aston Villa","engPremier League","19","2003","5.3","12","2.27","8","0","1","1","1","1","4","0.76","1","0","1","0","1","1",
"Julien Duranville","beBEL","FW,MF","Dortmund","deBundesliga","17","2006","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Hugo Duro","esESP","FW","Valencia","esLa Liga","23","1999","33.1","49","1.48","25","0","4","5","14","1","9","0.27","4","0","1","1","3","0",
"Jean-Kevin Duverne","htHAI","DF","Nantes","frLigue 1","26","1997","15.0","12","0.80","10","0","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Paulo Dybala","arARG","FW,MF","Roma","itSerie A","29","1993","21.8","95","4.36","56","25","3","4","6","1","19","0.87","12","4","2","0","1","0",
"Aron Dønnum","noNOR","FW,MF","Toulouse","frLigue 1","25","1998","17.7","53","2.99","30","4","3","7","7","2","4","0.23","3","0","0","0","1","0",
"George Earthy","engENG","FW","West Ham","engPremier League","18","2004","0.4","2","5.29","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Simon Ebonog","cmCMR","MF","Le Havre","frLigue 1","18","2004","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Festy Ebosele","ieIRL","DF","Udinese","itSerie A","20","2002","18.9","55","2.91","30","1","10","2","12","0","4","0.21","0","0","1","0","3","0",
"Enzo Ebosse","cmCMR","DF","Udinese","itSerie A","24","1999","0.1","1","11.25","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Tyronne Ebuehi","ngNGA","DF","Empoli","itSerie A","27","1995","12.2","17","1.39","14","2","0","0","1","0","1","0.08","1","0","0","0","0","0",
"Ederson","brBRA","GK","Manchester City","engPremier League","29","1993","30.9","7","0.23","5","2","0","0","0","0","2","0.06","2","0","0","0","0","0",
"Éderson","brBRA","MF","Atalanta","itSerie A","24","1999","31.9","71","2.23","61","3","5","0","1","1","6","0.19","6","0","0","0","0","0",
"Odsonne Édouard","frFRA","FW,MF","Crystal Palace","engPremier League","25","1998","17.3","45","2.60","29","0","7","7","1","1","2","0.12","2","0","0","0","0","0",
"John Egan","ieIRL","DF","Sheffield Utd","engPremier League","30","1992","5.4","1","0.19","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Maximilian Eggestein","deGER","MF","Freiburg","deBundesliga","26","1996","32.4","74","2.29","62","0","3","7","1","1","3","0.09","2","0","0","1","0","0",
"Lilian Egloff","deGER","MF,DF","Stuttgart","deBundesliga","20","2002","1.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kingsley Ehizibue","nlNED","DF","Udinese","itSerie A","28","1995","10.6","23","2.17","14","0","2","3","4","0","2","0.19","2","0","0","0","0","0",
"Hjalmar Ekdal","seSWE","DF","Burnley","engPremier League","24","1998","4.9","2","0.41","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Hugo Ekitike","frFRA","FW","Paris S-G","frLigue 1","21","2002","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Hugo Ekitike","frFRA","FW","Eint Frankfurt","deBundesliga","21","2002","8.0","28","3.52","13","0","6","3","5","1","4","0.50","2","0","1","0","1","0",
"Emmanuel Ekong","seSWE","FW","Empoli","itSerie A","21","2002","0.1","1","18.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Caleb Ekuban","ghGHA","FW","Genoa","itSerie A","29","1994","12.6","35","2.79","17","0","5","4","9","0","3","0.24","1","0","1","0","1","0",
"Anthony Elanga","seSWE","FW,MF","Nott'ham Forest","engPremier League","21","2002","27.0","70","2.59","53","0","6","6","4","1","13","0.48","12","0","0","0","0","1",
"Simon Elisor","frFRA","FW","Metz","frLigue 1","24","1999","8.5","19","2.24","13","0","1","1","4","0","1","0.12","1","0","0","0","0","0",
"Harvey Elliott","engENG","MF,FW","Liverpool","engPremier League","20","2003","15.0","78","5.19","61","9","2","3","1","2","10","0.67","6","1","1","0","1","1",
"Elif Elmas","mkMKD","FW,MF","Napoli","itSerie A","23","1999","3.8","9","2.40","7","0","1","0","1","0","0","0.00","0","0","0","0","0","0",
"Elif Elmas","mkMKD","MF,FW","RB Leipzig","deBundesliga","23","1999","3.0","7","2.36","5","0","2","0","0","0","1","0.34","1","0","0","0","0","0",
"Mohamed Elneny","egEGY","MF","Arsenal","engPremier League","31","1992","0.3","1","3.21","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aritz Elustondo","esESP","DF","Real Sociedad","esLa Liga","29","1994","9.0","13","1.44","7","2","0","3","0","1","2","0.22","0","0","0","2","0","0",
"Nico Elvedi","chSUI","DF","Gladbach","deBundesliga","26","1996","27.6","22","0.80","20","0","0","2","0","0","3","0.11","3","0","0","0","0","0",
"Adri Embarba","esESP","FW,MF","Almería","esLa Liga","31","1992","27.5","108","3.93","59","25","8","6","6","4","8","0.29","4","1","0","3","0","0",
"Breel Embolo","chSUI","FW","Monaco","frLigue 1","26","1997","2.0","10","4.95","8","0","2","0","0","0","1","0.49","1","0","0","0","0","0",
"Emanuel Emegha","nlNED","FW","Strasbourg","frLigue 1","20","2003","23.1","28","1.21","16","0","5","3","4","0","5","0.22","1","0","1","2","1","0",
"Emerson","brBRA","DF","Tottenham","engPremier League","24","1999","12.9","21","1.63","15","2","0","1","2","1","3","0.23","1","2","0","0","0","0",
"Youssef En-Nesyri","maMAR","FW","Sevilla","esLa Liga","26","1997","28.6","22","0.77","13","0","1","4","2","2","8","0.28","4","0","0","1","1","2",
"Julio Enciso","pyPAR","MF,FW","Brighton","engPremier League","19","2004","5.3","23","4.34","15","0","5","3","0","0","2","0.38","2","0","0","0","0","0",
"Wataru Endo","jpJPN","MF","Liverpool","engPremier League","30","1993","19.1","54","2.82","43","0","2","4","2","3","3","0.16","3","0","0","0","0","0",
"Arne Engels","beBEL","MF,DF","Augsburg","deBundesliga","19","2003","15.6","40","2.56","28","8","0","2","2","0","8","0.51","5","1","0","0","2","0",
"Christian Eriksen","dkDEN","MF","Manchester Utd","engPremier League","31","1992","12.7","46","3.63","36","8","0","0","0","2","3","0.24","2","0","0","0","0","1",
"Martin Erlic","hrCRO","DF","Sassuolo","itSerie A","25","1998","29.1","12","0.41","8","1","0","1","2","0","1","0.03","0","1","0","0","0","0",
"Gonzalo Escalante","arARG","MF","Cádiz","esLa Liga","30","1993","18.9","21","1.11","18","0","0","1","0","2","2","0.11","2","0","0","0","0","0",
"Aarón Escandell","esESP","GK","Las Palmas","esLa Liga","27","1995","1.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alfonso Espino","uyURU","DF","Rayo Vallecano","esLa Liga","31","1992","27.9","54","1.94","44","3","3","3","0","1","1","0.04","1","0","0","0","0","0",
"Bernardo Espinosa","coCOL","DF","Girona","esLa Liga","34","1989","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Maxime Estève","frFRA","DF","Burnley","engPremier League","21","2002","14.5","8","0.55","6","0","0","0","2","0","1","0.07","1","0","0","0","0","0",
"Maxime Estève","frFRA","DF","Montpellier","frLigue 1","21","2002","11.1","11","0.93","9","1","0","1","0","0","1","0.08","1","0","0","0","0","0",
"Oscar Estupiñan","coCOL","FW","Metz","frLigue 1","26","1996","2.9","2","0.69","1","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Pervis Estupiñán","ecECU","DF","Brighton","engPremier League","25","1998","13.8","42","3.04","37","3","1","1","0","0","2","0.14","2","0","0","0","0","0",
"Karl Etta Eyong","cmCMR","FW","Cádiz","esLa Liga","19","2003","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jonny Evans","nirNIR","DF","Manchester Utd","engPremier League","35","1988","15.5","11","0.71","11","0","0","0","0","0","2","0.13","2","0","0","0","0","0",
"Eberechi Eze","engENG","MF,FW","Crystal Palace","engPremier League","25","1998","22.8","110","4.82","54","27","11","7","10","1","11","0.48","8","0","1","0","2","0",
"Abde Ezzalzouli","maMAR","FW,MF","Barcelona","esLa Liga","21","2001","0.8","2","2.65","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Abde Ezzalzouli","maMAR","FW","Betis","esLa Liga","21","2001","9.6","20","2.08","12","1","3","1","3","0","2","0.21","1","1","0","0","0","0",
"Giovanni Fabbian","itITA","MF,FW","Bologna","itSerie A","20","2003","11.7","23","1.96","18","0","1","3","0","1","2","0.17","1","0","1","0","0","0",
"Łukasz Fabiański","plPOL","GK","West Ham","engPremier League","38","1985","8.0","1","0.12","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nicolò Fagioli","itITA","MF","Juventus","itSerie A","22","2001","4.9","16","3.29","9","6","0","1","0","0","2","0.41","1","1","0","0","0","0",
"Romain Faivre","frFRA","MF,FW","Bournemouth","engPremier League","25","1998","0.5","1","2.20","0","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Romain Faivre","frFRA","MF,FW","Lorient","frLigue 1","25","1998","16.1","43","2.66","28","7","3","3","2","0","6","0.37","4","0","0","2","0","0",
"Ilhan Fakili","frFRA","MF,FW","Clermont Foot","frLigue 1","17","2006","1.0","2","1.91","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Radamel Falcao","coCOL","FW,DF","Rayo Vallecano","esLa Liga","37","1986","4.5","13","2.87","8","0","0","1","3","1","0","0.00","0","0","0","0","0","0",
"Wladimiro Falcone","itITA","GK","Lecce","itSerie A","28","1995","38.0","2","0.05","0","1","0","0","1","0","1","0.03","0","0","0","0","1","0",
"Fali","esESP","DF","Cádiz","esLa Liga","29","1993","28.3","17","0.60","15","1","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Davide Faraoni","itITA","DF","Hellas Verona","itSerie A","31","1991","6.7","21","3.13","14","5","0","0","1","1","2","0.30","2","0","0","0","0","0",
"Davide Faraoni","itITA","DF","Fiorentina","itSerie A","31","1991","4.4","8","1.84","7","0","0","1","0","0","1","0.23","1","0","0","0","0","0",
"Ansu Fati","esESP","MF,FW","Brighton","engPremier League","20","2002","5.8","23","3.96","16","0","1","5","0","1","3","0.52","2","0","0","1","0","0",
"Ansu Fati","esESP","MF,FW","Barcelona","esLa Liga","20","2002","0.6","1","1.80","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Khalil Fayad","frFRA","FW,MF","Montpellier","frLigue 1","19","2004","11.4","19","1.67","10","0","0","2","6","1","0","0.00","0","0","0","0","0","0",
"Federico Fazio","arARG","DF","Salernitana","itSerie A","36","1987","15.1","9","0.60","7","0","0","2","0","0","2","0.13","1","0","0","1","0","0",
"Jacopo Fazzini","itITA","MF","Empoli","itSerie A","20","2003","13.7","48","3.51","29","9","2","0","5","3","4","0.29","2","0","1","0","1","0",
"Nabil Fekir","frFRA","MF,FW","Betis","esLa Liga","30","1993","11.7","60","5.14","38","11","3","3","5","0","3","0.26","2","0","1","0","0","0",
"Felipe","brBRA","DF","Nott'ham Forest","engPremier League","34","1989","4.2","4","0.97","2","0","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Luiz Felipe","itITA","DF","Betis","esLa Liga","26","1997","4.0","2","0.50","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"João Félix","ptPOR","FW","Barcelona","esLa Liga","23","1999","17.1","62","3.62","43","0","7","9","2","1","9","0.53","4","0","2","3","0","0",
"Ohis Felix Uduokhai","deGER","DF","Augsburg","deBundesliga","25","1997","32.5","20","0.62","12","2","0","2","1","3","0","0.00","0","0","0","0","0","0",
"Kiko Femenía","esESP","DF","Villarreal","esLa Liga","32","1991","17.6","31","1.76","26","4","0","0","0","1","4","0.23","3","1","0","0","0","0",
"Evan Ferguson","ieIRL","FW","Brighton","engPremier League","18","2004","15.2","22","1.45","15","0","2","1","3","1","1","0.07","0","0","0","0","1","0",
"Lewis Ferguson","sctSCO","MF","Bologna","itSerie A","23","1999","30.1","83","2.75","67","2","2","5","6","1","9","0.30","6","0","1","0","2","0",
"Bruno Fernandes","ptPOR","MF,FW","Manchester Utd","engPremier League","28","1994","34.6","210","6.06","143","48","7","9","1","2","19","0.55","12","3","2","2","0","0",
"Edimilson Fernandes","chSUI","DF","Mainz 05","deBundesliga","27","1996","14.3","35","2.44","15","15","1","3","0","1","2","0.14","1","1","0","0","0","0",
"Aitor Fernández","esESP","GK","Osasuna","esLa Liga","32","1991","6.1","1","0.16","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Álex Fernández","esESP","MF","Cádiz","esLa Liga","30","1992","14.3","26","1.82","17","7","0","2","0","0","2","0.14","2","0","0","0","0","0",
"Carlos Fernández","esESP","FW","Real Sociedad","esLa Liga","27","1996","4.5","3","0.66","2","0","0","0","0","1","1","0.22","1","0","0","0","0","0",
"Enzo Fernández","arARG","MF","Chelsea","engPremier League","22","2001","24.5","82","3.34","69","5","0","3","5","0","7","0.29","5","1","0","0","1","0",
"Raúl Fernández","esESP","GK","Granada","esLa Liga","35","1988","3.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Valery Fernández","esESP","MF,FW","Girona","esLa Liga","23","1999","5.6","14","2.49","10","1","2","0","1","0","3","0.53","1","0","1","0","1","0",
"Fernando","esESP","GK","Almería","esLa Liga","33","1990","4.0","1","0.25","1","0","0","0","0","0","1","0.25","1","0","0","0","0","0",
"Fernando","brBRA","MF","Sevilla","esLa Liga","36","1987","5.1","8","1.57","8","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ichem Ferrah","frFRA","FW","Lille","frLigue 1","17","2005","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andrea Ferraris","itITA","MF","Monza","itSerie A","20","2003","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"André Ferreira","ptPOR","GK","Granada","esLa Liga","27","1996","14.9","2","0.13","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"João Ferreira","ptPOR","DF","Udinese","itSerie A","22","2001","20.2","34","1.68","25","4","0","0","1","4","2","0.10","1","1","0","0","0","0",
"Jordan Ferri","frFRA","MF","Montpellier","frLigue 1","31","1992","22.6","67","2.97","58","2","2","1","3","1","2","0.09","2","0","0","0","0","0",
"Nacho Ferri","esESP","FW,MF","Eint Frankfurt","deBundesliga","18","2004","0.8","2","2.43","1","0","0","1","0","0","1","1.22","1","0","0","0","0","0",
"Rachad Fettal","maMAR","FW","Almería","esLa Liga","18","2005","0.2","2","10.59","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Seydou Fini","itITA","DF,FW","Genoa","itSerie A","17","2006","0.4","1","2.50","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Max Finkgräfe","deGER","DF,FW","Köln","deBundesliga","19","2004","19.5","40","2.05","27","6","3","1","1","2","1","0.05","1","0","0","0","0","0",
"Vincenzo Fiorillo","itITA","GK","Salernitana","itSerie A","33","1990","4.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kilian Fischer","deGER","DF,MF","Wolfsburg","deBundesliga","22","2000","3.2","6","1.85","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"John Fleck","sctSCO","MF,DF","Sheffield Utd","engPremier League","31","1991","1.0","4","3.91","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mark Flekken","nlNED","GK","Brentford","engPremier League","30","1993","36.5","10","0.27","3","7","0","0","0","0","3","0.08","1","2","0","0","0","0",
"Alessandro Florenzi","itITA","DF","Milan","itSerie A","32","1991","19.2","85","4.41","47","28","0","7","1","2","7","0.36","2","4","0","1","0","0",
"Phil Foden","engENG","FW,MF","Manchester City","engPremier League","23","2000","31.7","144","4.54","111","9","9","6","8","1","21","0.66","16","1","1","0","3","0",
"Wes Foderingham","engENG","GK","Sheffield Utd","engPremier League","32","1991","29.4","4","0.14","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Malick Fofana","beBEL","FW","Lyon","frLigue 1","18","2005","6.2","19","3.05","11","0","2","3","2","1","3","0.48","1","0","0","1","1","0",
"Youssouf Fofana","frFRA","MF","Monaco","frLigue 1","24","1999","30.0","100","3.34","79","3","2","11","2","3","10","0.33","6","0","0","4","0","0",
"Jonas Föhrenbach","deGER","DF","Heidenheim","deBundesliga","27","1996","31.0","50","1.61","37","8","2","1","2","0","5","0.16","4","1","0","0","0","0",
"Thomas Foket","beBEL","DF","Reims","frLigue 1","28","1994","20.4","30","1.48","27","2","0","1","0","0","6","0.30","6","0","0","0","0","0",
"Michael Folorunsho","itITA","MF,FW","Hellas Verona","itSerie A","25","1998","30.9","46","1.49","34","0","4","1","7","0","3","0.10","1","0","2","0","0","0",
"Tiago Fonseca Morais","ptPOR","FW","Lille","frLigue 1","19","2003","0.5","1","1.96","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pablo Fornals","esESP","MF,FW","West Ham","engPremier League","27","1996","4.7","16","3.37","13","0","0","0","1","2","1","0.21","0","0","0","0","0","1",
"Pablo Fornals","esESP","FW,MF","Betis","esLa Liga","27","1996","12.8","45","3.53","37","3","2","2","1","0","6","0.47","5","0","0","1","0","0",
"Emil Forsberg","seSWE","MF,FW","RB Leipzig","deBundesliga","31","1991","5.2","16","3.10","11","2","0","3","0","0","4","0.78","3","0","0","1","0","0",
"Omari Forson","engENG","FW","Manchester Utd","engPremier League","19","2004","0.8","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Philipp Förster","deGER","MF,FW","Bochum","deBundesliga","28","1995","4.3","19","4.45","8","7","0","2","1","1","0","0.00","0","0","0","0","0","0",
"Héctor Fort","esESP","DF","Barcelona","esLa Liga","16","2006","3.5","5","1.41","5","0","0","0","0","0","3","0.85","3","0","0","0","0","0",
"Lyle Foster","zaRSA","FW,MF","Burnley","engPremier League","22","2000","21.1","41","1.95","35","0","2","3","1","0","4","0.19","4","0","0","0","0","0",
"Dimitri Foulquier","frFRA","DF,MF","Valencia","esLa Liga","30","1993","20.5","27","1.32","21","2","0","0","1","3","2","0.10","2","0","0","0","0","0",
"Juan Foyth","arARG","DF","Villarreal","esLa Liga","25","1998","11.8","12","1.02","9","1","1","1","0","0","1","0.08","1","0","0","0","0","0",
"Matheus França","brBRA","MF,FW","Crystal Palace","engPremier League","19","2004","2.6","8","3.10","4","3","0","0","1","0","2","0.78","1","0","0","0","1","0",
"Bartol Franjić","hrCRO","MF","Darmstadt 98","deBundesliga","23","2000","13.7","17","1.24","14","1","0","0","0","2","2","0.15","2","0","0","0","0","0",
"Przemysław Frankowski","plPOL","DF","Lens","frLigue 1","28","1995","24.4","76","3.12","63","8","2","2","0","1","4","0.16","3","0","0","1","0","0",
"Nathan Fraser","ieIRL","FW","Wolves","engPremier League","18","2005","2.1","6","2.92","5","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Davide Frattesi","itITA","MF","Inter","itSerie A","23","1999","10.6","26","2.45","21","0","0","3","2","0","6","0.57","4","0","0","1","1","0",
"Morten Frendrup","dkDEN","MF","Genoa","itSerie A","22","2001","34.9","59","1.69","44","0","1","4","6","4","9","0.26","8","0","0","1","0","0",
"Remo Freuler","chSUI","MF","Bologna","itSerie A","31","1992","29.2","56","1.92","50","2","1","1","1","1","5","0.17","4","0","0","1","0","0",
"Marco Friedl","atAUT","DF","Werder Bremen","deBundesliga","25","1998","24.4","4","0.16","4","0","0","0","0","0","1","0.04","1","0","0","0","0","0",
"Marvin Friedrich","deGER","DF","Gladbach","deBundesliga","27","1995","17.4","14","0.81","11","0","1","2","0","0","1","0.06","1","0","0","0","0","0",
"Jeremie Frimpong","nlNED","DF","Leverkusen","deBundesliga","22","2000","25.0","84","3.36","59","0","15","5","5","0","9","0.36","6","0","2","0","1","0",
"Jorge de Frutos","esESP","FW,MF","Rayo Vallecano","esLa Liga","26","1997","17.2","51","2.96","38","3","4","3","2","1","1","0.06","0","0","0","1","0","0",
"Chris Führich","deGER","FW,MF","Stuttgart","deBundesliga","25","1998","28.5","137","4.80","93","17","15","9","2","1","17","0.60","14","1","2","0","0","0",
"Shiō Fukuda","jpJPN","FW,MF","Gladbach","deBundesliga","19","2004","0.4","2","4.86","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Angelo Fulgini","frFRA","MF","Lens","frLigue 1","26","1996","15.3","69","4.51","40","20","1","4","4","0","4","0.26","2","2","0","0","0","0",
"Niclas Füllkrug","deGER","FW","Werder Bremen","deBundesliga","30","1993","2.0","7","3.50","6","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Niclas Füllkrug","deGER","FW","Dortmund","deBundesliga","30","1993","24.6","57","2.32","50","0","0","4","3","0","11","0.45","10","0","0","1","0","0",
"Gerardo Fusco","itITA","FW","Salernitana","itSerie A","18","2005","0.2","2","12.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Daniel Fuzato","brBRA","GK","Getafe","esLa Liga","26","1997","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matteo Gabbia","itITA","DF","Milan","itSerie A","23","1999","14.2","8","0.56","4","1","0","2","0","1","1","0.07","0","0","0","1","0","0",
"Matteo Gabbia","itITA","DF","Villarreal","esLa Liga","23","1999","5.3","5","0.94","5","0","0","0","0","0","1","0.19","1","0","0","0","0","0",
"Gianluca Gaetano","itITA","FW,MF","Cagliari","itSerie A","23","2000","8.3","34","4.11","27","1","3","1","2","0","3","0.36","1","0","1","1","0","0",
"Gianluca Gaetano","itITA","MF","Napoli","itSerie A","23","2000","1.8","8","4.44","7","0","0","0","1","0","1","0.56","0","0","0","0","1","0",
"Roberto Gagliardini","itITA","MF,DF","Monza","itSerie A","29","1994","26.2","51","1.94","45","2","0","1","3","0","3","0.11","3","0","0","0","0","0",
"Cody Gakpo","nlNED","FW,MF","Liverpool","engPremier League","24","1999","18.3","73","3.98","47","1","6","12","5","2","10","0.55","6","0","1","2","1","0",
"Javi Galán","esESP","DF","Atlético Madrid","esLa Liga","28","1994","1.0","4","4.04","2","1","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Javi Galán","esESP","DF","Real Sociedad","esLa Liga","28","1994","11.9","22","1.84","19","2","0","1","0","0","3","0.25","3","0","0","0","0","0",
"Iñigo Ruiz de Galarreta","esESP","MF","Athletic Club","esLa Liga","29","1993","23.2","56","2.41","42","12","0","0","2","0","9","0.39","9","0","0","0","0","0",
"Pablo Galdames Millán","clCHI","MF,DF","Genoa","itSerie A","26","1996","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Conor Gallagher","engENG","MF","Chelsea","engPremier League","23","2000","34.8","109","3.14","78","15","5","4","1","6","14","0.40","7","5","0","1","0","1",
"Antonino Gallo","itITA","DF","Lecce","itSerie A","23","2000","27.7","72","2.60","55","10","4","1","1","1","4","0.14","4","0","0","0","0","0",
"Cristian Gamboa","crCRC","DF","Bochum","deBundesliga","33","1989","13.2","20","1.52","15","3","0","2","0","0","2","0.15","1","1","0","0","0","0",
"Kévin Gameiro","frFRA","FW,MF","Strasbourg","frLigue 1","36","1987","15.0","52","3.48","43","0","2","6","1","0","5","0.33","2","0","0","3","0","0",
"Idrissa Gana Gueye","snSEN","MF","Everton","engPremier League","33","1989","20.9","52","2.48","37","0","0","5","4","6","4","0.19","4","0","0","0","0","0",
"Ignatius Ganago","cmCMR","FW,MF","Nantes","frLigue 1","24","1999","2.0","5","2.45","4","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Ben Gannon-Doak","sctSCO","FW","Liverpool","engPremier League","17","2005","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aleix García","esESP","MF","Girona","esLa Liga","26","1997","35.5","129","3.63","82","40","1","1","4","1","21","0.59","16","5","0","0","0","0",
"Álvaro García","esESP","FW,MF","Rayo Vallecano","esLa Liga","30","1992","27.5","79","2.87","58","5","3","4","6","3","5","0.18","4","0","0","0","1","0",
"Dani García","esESP","MF","Athletic Club","esLa Liga","33","1990","8.3","3","0.36","2","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"David García","esESP","DF","Osasuna","esLa Liga","29","1994","25.9","18","0.69","16","0","0","1","0","1","3","0.12","2","0","0","1","0","0",
"Eric García","esESP","DF","Barcelona","esLa Liga","22","2001","0.6","1","1.58","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
